,acc_score,f1_score
GaussianNB,0.9135802469135802,0.9548387096774192
KNeighborsClassifier(8),0.8271604938271605,0.9041095890410958
DecisionTreeClassifier(),0.845679012345679,0.9158249158249159
RandomForestClassifier,0.9135802469135802,0.9548387096774192
SVM,0.7407407407407407,0.8421052631578948
MLPClassifier,0.9074074074074074,0.9511400651465798
