,acc_score,f1_score
GaussianNB,0.8019323671497585,0.831275720164609
KNeighborsClassifier(8),0.6618357487922706,0.6666666666666666
DecisionTreeClassifier(),0.7874396135265701,0.8070175438596492
RandomForestClassifier,0.8599033816425121,0.8722466960352422
SVM,0.6714975845410628,0.7571428571428571
MLPClassifier,0.6086956521739131,0.5621621621621622
