,acc_score,f1_score
GaussianNB,0.7971014492753623,0.8278688524590164
KNeighborsClassifier(8),0.6328502415458938,0.638095238095238
DecisionTreeClassifier(),0.8115942028985508,0.8281938325991189
RandomForestClassifier,0.8743961352657005,0.8839285714285715
SVM,0.6618357487922706,0.75
MLPClassifier,0.8115942028985508,0.8266666666666667
