Metodo,Acuracia
GaussianNB,0.7064582115721799
BernoulliNB,0.5566919929865576
KNeighborsClassifier(2),0.7730274693161894
KNeighborsClassifier(3),0.7405026300409119
KNeighborsClassifier(5),0.7353009935710111
KNeighborsClassifier(8),0.7197253068381063
DecisionTreeClassifier(),0.7458796025715955
RandomForestClassifier(3_estimators),0.7492109877264758
RandomForestClassifier(5_estimators),0.7596434833430743
RandomForestClassifier,0.797457627118644
SVM,0.6735827001753361
MLPClassifier,0.7167153711279953
rand1,0.42857142857142855
rand2,0.56
rand3,0.4742857142857143
majoritario,0.2857142857142857
minoritario,0.7142857142857143
pessimo,0.0
otimo,1.0
