Metodo,Acuracia
GaussianNB,0.7922705314009661
BernoulliNB,0.8019323671497585
KNeighborsClassifier(2),0.6376811594202898
KNeighborsClassifier(3),0.6811594202898551
KNeighborsClassifier(5),0.6570048309178744
KNeighborsClassifier(8),0.642512077294686
DecisionTreeClassifier(),0.8357487922705314
RandomForestClassifier(3_estimators),0.8019323671497585
RandomForestClassifier(5_estimators),0.821256038647343
RandomForestClassifier,0.8888888888888888
SVM,0.6908212560386473
MLPClassifier,0.8019323671497585
rand1,0.4444444444444444
rand2,0.5507246376811594
rand3,0.45410628019323673
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
