Metodo,Acuracia
GaussianNB,0.7835779175401817
BernoulliNB,0.8133123689727462
KNeighborsClassifier(2),0.6418238993710691
KNeighborsClassifier(3),0.6718029350104822
KNeighborsClassifier(5),0.6642557651991614
KNeighborsClassifier(8),0.6606219426974145
DecisionTreeClassifier(),0.8303633822501748
RandomForestClassifier(3_estimators),0.826450034940601
RandomForestClassifier(5_estimators),0.8525506638714185
RandomForestClassifier,0.8879105520614955
SVM,0.6027253668763103
MLPClassifier,0.753948287910552
rand1,0.4444444444444444
rand2,0.5507246376811594
rand3,0.45410628019323673
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
