,acc_score,f1_score
GaussianNB,0.7922705314009661,0.8286852589641434
KNeighborsClassifier(8),0.642512077294686,0.6145833333333334
DecisionTreeClassifier(),0.8357487922705314,0.8559322033898306
RandomForestClassifier,0.8888888888888888,0.8949771689497716
SVM,0.6908212560386473,0.7730496453900709
MLPClassifier,0.8019323671497585,0.8270042194092827
