Metodo,Acuracia
GaussianNB,0.7729468599033816
BernoulliNB,0.7777777777777778
KNeighborsClassifier(2),0.6038647342995169
KNeighborsClassifier(3),0.6618357487922706
KNeighborsClassifier(5),0.6859903381642513
KNeighborsClassifier(8),0.6328502415458938
DecisionTreeClassifier(),0.8115942028985508
RandomForestClassifier(3_estimators),0.8019323671497585
RandomForestClassifier(5_estimators),0.7971014492753623
RandomForestClassifier,0.8647342995169082
SVM,0.6714975845410628
MLPClassifier,0.7294685990338164
rand1,0.4444444444444444
rand2,0.5507246376811594
rand3,0.45410628019323673
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
