Metodo,Acuracia
GaussianNB,0.8024691358024691
BernoulliNB,0.08641975308641975
KNeighborsClassifier(2),0.7037037037037037
KNeighborsClassifier(3),0.7469135802469136
KNeighborsClassifier(5),0.7283950617283951
KNeighborsClassifier(8),0.654320987654321
DecisionTreeClassifier(),0.8641975308641975
RandomForestClassifier(3_estimators),0.8148148148148148
RandomForestClassifier(5_estimators),0.8518518518518519
RandomForestClassifier,0.8888888888888888
SVM,0.6851851851851852
MLPClassifier,0.691358024691358
rand1,0.5370370370370371
rand2,0.5308641975308642
rand3,0.4382716049382716
majoritario,0.9135802469135802
minoritario,0.08641975308641975
pessimo,0.0
otimo,1.0
