Metodo,Acuracia
GaussianNB,0.8656107660455487
BernoulliNB,0.45958592132505177
KNeighborsClassifier(2),0.8263975155279504
KNeighborsClassifier(3),0.8120703933747411
KNeighborsClassifier(5),0.8163975155279501
KNeighborsClassifier(8),0.8163768115942028
DecisionTreeClassifier(),0.9175362318840581
RandomForestClassifier(3_estimators),0.9059834368530021
RandomForestClassifier(5_estimators),0.9320910973084887
RandomForestClassifier,0.952256728778468
SVM,0.778840579710145
MLPClassifier,0.7803726708074533
rand1,0.5370370370370371
rand2,0.5308641975308642
rand3,0.4382716049382716
majoritario,0.9135802469135802
minoritario,0.08641975308641975
pessimo,0.0
otimo,1.0
