,acc_score,f1_score
GaussianNB,0.8024691358024691,0.8823529411764706
KNeighborsClassifier(8),0.654320987654321,0.7795275590551182
DecisionTreeClassifier(),0.8641975308641975,0.9230769230769231
RandomForestClassifier,0.8888888888888888,0.9383561643835616
SVM,0.6851851851851852,0.7951807228915663
MLPClassifier,0.691358024691358,0.7983870967741936
