,acc_score,f1_score
GaussianNB,0.7971014492753623,0.8333333333333333
KNeighborsClassifier(8),0.6280193236714976,0.6091370558375635
DecisionTreeClassifier(),0.8599033816425121,0.8733624454148472
RandomForestClassifier,0.8840579710144928,0.890909090909091
SVM,0.6908212560386473,0.7730496453900709
MLPClassifier,0.6038647342995169,0.6666666666666666
