Metodo,Acuracia
GaussianNB,0.7322326125073056
BernoulliNB,0.49126241963763884
KNeighborsClassifier(2),0.7833138515488017
KNeighborsClassifier(3),0.7697545295149035
KNeighborsClassifier(5),0.7594097019286966
KNeighborsClassifier(8),0.7868790181180596
DecisionTreeClassifier(),0.7613091759205143
RandomForestClassifier(3_estimators),0.7715078901227352
RandomForestClassifier(5_estimators),0.7869666861484512
RandomForestClassifier,0.819666861484512
SVM,0.7595850379894797
MLPClassifier,0.7440677966101694
rand1,0.42857142857142855
rand2,0.56
rand3,0.4742857142857143
majoritario,0.2857142857142857
minoritario,0.7142857142857143
pessimo,0.0
otimo,1.0
