,Discriminacao,Dificuldade,Adivinhacao
V89,4.032,-2.112,0.004
V90,3.372,-1.795,0.029
V91,2.912,-2.028,0.012
V92,4.845,-0.692,0.253
V93,3.381,-1.793,0.033
V94,16.9,-2.025,0.002
V95,16.776,0.684,0.183
V96,9.458,-1.385,0.165
V97,5.263,-1.772,0.004
V98,2.912,-2.029,0.012
V99,31.969,0.362,0.339
V100,6.218,-1.824,0.003
V101,25.077,-1.475,0.0
V102,-2.293,-1.678,0.0
V103,4.939,-1.956,0.003
V104,11.423,-2.084,0.004
V105,6.03,-1.438,0.322
V106,4.699,-1.724,0.006
V107,3.577,-1.864,0.01
V108,15.515,-1.445,0.0
V109,5.367,-1.527,0.113
V110,19.02,-1.976,0.001
V111,18.245,-2.027,0.001
V112,14.834,-2.142,0.001
V113,25.088,-1.475,0.0
V114,2.448,-2.226,0.017
V115,8.007,-1.423,0.162
V116,-2.216,-1.997,0.0
V117,2.967,-1.501,0.189
V118,5.418,-1.525,0.115
V119,-1.519,-1.893,0.107
V120,19.168,1.839,0.174
V121,4.947,-1.955,0.003
V122,2.712,-2.293,0.009
V123,14.838,-2.142,0.001
V124,1.681,-2.436,0.007
V125,3.573,-1.865,0.009
V126,-3.185,-1.414,0.0
V127,0.205,-6.653,0.021
V128,-1.1,0.122,0.0
V129,-2.132,-1.35,0.0
V130,-2.586,-1.836,0.0
V131,20.945,-0.955,0.72
V132,-2.608,-1.629,0.0
V133,-3.088,-1.704,0.0
V134,-4.096,-1.636,0.0
V135,-2.587,-1.835,0.0
V136,17.717,-0.652,0.68
V137,28.452,-0.667,0.32
V138,32.098,-0.689,0.52
V139,0.173,-13.163,0.068
V140,-2.471,-1.467,0.0
V141,-0.655,0.126,0.0
V142,-0.095,8.856,0.042
V143,-0.899,1.348,0.0
V144,23.02,-0.675,0.24
V145,-0.691,0.822,0.0
V146,16.759,-1.298,0.5
V147,0.754,-3.289,0.048
V148,38.446,-0.432,0.635
V149,19.907,-1.175,0.674
V150,-2.902,-2.037,0.0
V151,24.687,-1.113,0.599
V152,-0.373,2.852,0.002
V153,-3.178,-1.414,0.0
V154,2.038,-1.247,0.259
V155,0.035,-26.845,0.1
V156,-3.556,-1.872,0.0
V157,-0.625,0.492,0.0
V158,-2.373,-1.805,0.01
V159,-2.133,-1.463,0.0
V160,-2.586,-1.836,0.0
V161,13.866,-1.321,0.335
V162,-2.737,-1.969,0.0
V163,-1.08,0.509,0.0
V164,-2.728,-1.972,0.0
V165,-2.63,-1.908,0.0
V166,-3.164,-1.762,0.0
V167,-3.055,-1.644,0.0
V168,-2.442,-2.238,0.0
V169,20.608,-0.969,0.72
V170,15.198,-1.447,0.499
V171,2.33,-1.011,0.421
V172,-1.274,-2.192,0.034
V173,-1.019,0.295,0.0
V174,-1.523,0.431,0.0
V175,35.752,-0.654,0.44
