,acc_score,f1_score
GaussianNB,0.5771428571428572,0.5595238095238095
KNeighborsClassifier(8),0.6457142857142857,0.5230769230769231
DecisionTreeClassifier(),0.6628571428571428,0.4957264957264957
RandomForestClassifier,0.68,0.4509803921568628
SVM,0.5828571428571429,0.5165562913907285
MLPClassifier,0.6171428571428571,0.5562913907284768
