,acc_score,f1_score
GaussianNB,0.7632850241545893,0.807843137254902
KNeighborsClassifier(8),0.6570048309178744,0.6978723404255319
DecisionTreeClassifier(),0.8260869565217391,0.8448275862068965
RandomForestClassifier,0.855072463768116,0.8728813559322034
SVM,0.6570048309178744,0.7526132404181185
MLPClassifier,0.7053140096618358,0.7381974248927039
