Metodo,Acuracia
GaussianNB,0.8116002795248078
BernoulliNB,0.813277428371768
KNeighborsClassifier(2),0.6511530398322851
KNeighborsClassifier(3),0.718169112508735
KNeighborsClassifier(5),0.7218728162124388
KNeighborsClassifier(8),0.7049266247379455
DecisionTreeClassifier(),0.8322152341020266
RandomForestClassifier(3_estimators),0.826554856743536
RandomForestClassifier(5_estimators),0.8600978336827394
RandomForestClassifier,0.9049266247379457
SVM,0.6473095737246679
MLPClassifier,0.7721523410202654
rand1,0.5555555555555556
rand2,0.46859903381642515
rand3,0.5169082125603864
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
