Metodo,Acuracia
GaussianNB,0.7632850241545893
BernoulliNB,0.748792270531401
KNeighborsClassifier(2),0.6376811594202898
KNeighborsClassifier(3),0.6473429951690821
KNeighborsClassifier(5),0.6231884057971014
KNeighborsClassifier(8),0.6570048309178744
DecisionTreeClassifier(),0.8260869565217391
RandomForestClassifier(3_estimators),0.8260869565217391
RandomForestClassifier(5_estimators),0.8309178743961353
RandomForestClassifier,0.855072463768116
SVM,0.6570048309178744
MLPClassifier,0.7053140096618358
rand1,0.5555555555555556
rand2,0.46859903381642515
rand3,0.5169082125603864
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
