,acc_score,f1_score
GaussianNB,0.8024691358024691,0.8840579710144927
KNeighborsClassifier(8),0.6728395061728395,0.7969348659003831
DecisionTreeClassifier(),0.8518518518518519,0.9178082191780821
RandomForestClassifier,0.8827160493827161,0.9355932203389831
SVM,0.6666666666666666,0.778688524590164
MLPClassifier,0.8580246913580247,0.9215017064846416
