,acc_score,f1_score
GaussianNB,0.5771428571428572,0.5595238095238095
KNeighborsClassifier(8),0.6342857142857142,0.44827586206896547
DecisionTreeClassifier(),0.7028571428571428,0.5185185185185185
RandomForestClassifier,0.6971428571428572,0.5046728971962616
SVM,0.5885714285714285,0.5135135135135135
MLPClassifier,0.5714285714285714,0.5222929936305732
