Metodo,Acuracia
GaussianNB,0.808641975308642
BernoulliNB,0.08641975308641975
KNeighborsClassifier(2),0.7037037037037037
KNeighborsClassifier(3),0.7407407407407407
KNeighborsClassifier(5),0.7283950617283951
KNeighborsClassifier(8),0.6604938271604939
DecisionTreeClassifier(),0.8395061728395061
RandomForestClassifier(3_estimators),0.8703703703703703
RandomForestClassifier(5_estimators),0.9012345679012346
RandomForestClassifier,0.8950617283950617
SVM,0.6666666666666666
MLPClassifier,0.7654320987654321
rand1,0.5370370370370371
rand2,0.5308641975308642
rand3,0.4382716049382716
majoritario,0.9135802469135802
minoritario,0.08641975308641975
pessimo,0.0
otimo,1.0
