,acc_score,f1_score
GaussianNB,0.808641975308642,0.8864468864468864
KNeighborsClassifier(8),0.6604938271604939,0.7843137254901961
DecisionTreeClassifier(),0.8395061728395061,0.9090909090909092
RandomForestClassifier,0.8950617283950617,0.9423728813559321
SVM,0.6666666666666666,0.7804878048780487
MLPClassifier,0.7654320987654321,0.8560606060606061
