,acc_score,f1_score
GaussianNB,0.7632850241545893,0.8063241106719368
KNeighborsClassifier(8),0.6570048309178744,0.6728110599078341
DecisionTreeClassifier(),0.8115942028985508,0.8326180257510729
RandomForestClassifier,0.8502415458937198,0.8658008658008657
SVM,0.6570048309178744,0.7526132404181185
MLPClassifier,0.714975845410628,0.74235807860262
