,acc_score,f1_score
GaussianNB,0.7632850241545893,0.8063241106719368
KNeighborsClassifier(8),0.6908212560386473,0.7288135593220338
DecisionTreeClassifier(),0.7922705314009661,0.818565400843882
RandomForestClassifier,0.8647342995169082,0.8793103448275862
SVM,0.6328502415458938,0.7397260273972602
MLPClassifier,0.7777777777777778,0.8083333333333333
