Metodo,Acuracia
GaussianNB,0.7632850241545893
BernoulliNB,0.748792270531401
KNeighborsClassifier(2),0.6038647342995169
KNeighborsClassifier(3),0.6280193236714976
KNeighborsClassifier(5),0.6521739130434783
KNeighborsClassifier(8),0.6908212560386473
DecisionTreeClassifier(),0.7922705314009661
RandomForestClassifier(3_estimators),0.7874396135265701
RandomForestClassifier(5_estimators),0.8067632850241546
RandomForestClassifier,0.8647342995169082
SVM,0.6328502415458938
MLPClassifier,0.7777777777777778
rand1,0.5555555555555556
rand2,0.46859903381642515
rand3,0.5169082125603864
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
