Metodo,Acuracia
GaussianNB,0.9162939958592131
BernoulliNB,0.4552173913043479
KNeighborsClassifier(2),0.8007453416149068
KNeighborsClassifier(3),0.8209109730848863
KNeighborsClassifier(5),0.8166045548654244
KNeighborsClassifier(8),0.8137474120082816
DecisionTreeClassifier(),0.910393374741201
RandomForestClassifier(3_estimators),0.9061283643892339
RandomForestClassifier(5_estimators),0.9336024844720496
RandomForestClassifier,0.9625258799171844
SVM,0.7818840579710145
MLPClassifier,0.8266666666666668
rand1,0.5370370370370371
rand2,0.41358024691358025
rand3,0.5123456790123457
majoritario,0.9135802469135802
minoritario,0.08641975308641975
pessimo,0.0
otimo,1.0
