Metodo,Acuracia
GaussianNB,0.8580246913580247
BernoulliNB,0.08641975308641975
KNeighborsClassifier(2),0.5185185185185185
KNeighborsClassifier(3),0.6728395061728395
KNeighborsClassifier(5),0.654320987654321
KNeighborsClassifier(8),0.6419753086419753
DecisionTreeClassifier(),0.8518518518518519
RandomForestClassifier(3_estimators),0.8580246913580247
RandomForestClassifier(5_estimators),0.8703703703703703
RandomForestClassifier,0.8950617283950617
SVM,0.6111111111111112
MLPClassifier,0.8209876543209876
rand1,0.5370370370370371
rand2,0.41358024691358025
rand3,0.5123456790123457
majoritario,0.9135802469135802
minoritario,0.08641975308641975
pessimo,0.0
otimo,1.0
