,acc_score,f1_score
GaussianNB,0.6057142857142858,0.5660377358490566
KNeighborsClassifier(8),0.6,0.4444444444444444
DecisionTreeClassifier(),0.6571428571428571,0.33333333333333326
RandomForestClassifier,0.6628571428571428,0.4040404040404041
SVM,0.5942857142857143,0.5419354838709678
MLPClassifier,0.6514285714285715,0.5673758865248227
