Metodo,Acuracia
GaussianNB,0.7632850241545893
BernoulliNB,0.7536231884057971
KNeighborsClassifier(2),0.6135265700483091
KNeighborsClassifier(3),0.6328502415458938
KNeighborsClassifier(5),0.6473429951690821
KNeighborsClassifier(8),0.6714975845410628
DecisionTreeClassifier(),0.8019323671497585
RandomForestClassifier(3_estimators),0.7971014492753623
RandomForestClassifier(5_estimators),0.8115942028985508
RandomForestClassifier,0.8647342995169082
SVM,0.6328502415458938
MLPClassifier,0.8164251207729468
rand1,0.5555555555555556
rand2,0.46859903381642515
rand3,0.5169082125603864
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
