,acc_score,f1_score
GaussianNB,0.5942857142857143,0.5590062111801243
KNeighborsClassifier(8),0.68,0.41666666666666663
DecisionTreeClassifier(),0.6685714285714286,0.46296296296296297
RandomForestClassifier,0.7028571428571428,0.49019607843137253
SVM,0.6457142857142857,0.5373134328358209
MLPClassifier,0.6285714285714286,0.5255474452554745
