Metodo,Acuracia
GaussianNB,0.7876734693877551
BernoulliNB,0.789469387755102
KNeighborsClassifier(2),0.5973061224489796
KNeighborsClassifier(3),0.6314285714285715
KNeighborsClassifier(5),0.6254285714285714
KNeighborsClassifier(8),0.6114693877551021
DecisionTreeClassifier(),0.8096326530612246
RandomForestClassifier(3_estimators),0.8217551020408163
RandomForestClassifier(5_estimators),0.8237551020408163
RandomForestClassifier,0.8657959183673469
SVM,0.621387755102041
MLPClassifier,0.7394693877551021
rand1,0.4444444444444444
rand2,0.5507246376811594
rand3,0.45410628019323673
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
