Metodo,Acuracia
GaussianNB,0.6456453634085213
BernoulliNB,0.5139097744360901
KNeighborsClassifier(2),0.7233395989974937
KNeighborsClassifier(3),0.7234962406015037
KNeighborsClassifier(5),0.7109335839598997
KNeighborsClassifier(8),0.7057644110275689
DecisionTreeClassifier(),0.7498746867167919
RandomForestClassifier(3_estimators),0.7269423558897242
RandomForestClassifier(5_estimators),0.7518483709273183
RandomForestClassifier,0.7996553884711779
SVM,0.6367167919799499
MLPClassifier,0.6789160401002506
rand1,0.4857142857142857
rand2,0.44571428571428573
rand3,0.56
majoritario,0.7142857142857143
minoritario,0.2857142857142857
pessimo,0.0
otimo,1.0
