,acc_score,f1_score
GaussianNB,0.8024691358024691,0.8840579710144927
KNeighborsClassifier(8),0.6851851851851852,0.8060836501901141
DecisionTreeClassifier(),0.8271604938271605,0.903448275862069
RandomForestClassifier,0.8703703703703703,0.9288135593220338
SVM,0.6666666666666666,0.7804878048780487
MLPClassifier,0.7654320987654321,0.8613138686131387
