,acc_score,f1_score
GaussianNB,0.8148148148148148,0.8920863309352518
KNeighborsClassifier(8),0.6604938271604939,0.7876447876447876
DecisionTreeClassifier(),0.8333333333333334,0.9052631578947368
RandomForestClassifier,0.8888888888888888,0.9395973154362416
SVM,0.6728395061728395,0.7836734693877551
MLPClassifier,0.8395061728395061,0.9109589041095891
