,acc_score,f1_score
GaussianNB,0.808641975308642,0.8872727272727272
KNeighborsClassifier(8),0.691358024691358,0.8106060606060607
DecisionTreeClassifier(),0.8333333333333334,0.9072164948453608
RandomForestClassifier,0.8950617283950617,0.9419795221843003
SVM,0.6604938271604939,0.7736625514403292
MLPClassifier,0.808641975308642,0.889679715302491
