Metodo,Acuracia
GaussianNB,0.808641975308642
BernoulliNB,0.08641975308641975
KNeighborsClassifier(2),0.7345679012345679
KNeighborsClassifier(3),0.7716049382716049
KNeighborsClassifier(5),0.7530864197530864
KNeighborsClassifier(8),0.691358024691358
DecisionTreeClassifier(),0.8333333333333334
RandomForestClassifier(3_estimators),0.8333333333333334
RandomForestClassifier(5_estimators),0.8703703703703703
RandomForestClassifier,0.8950617283950617
SVM,0.6604938271604939
MLPClassifier,0.808641975308642
rand1,0.42592592592592593
rand2,0.48148148148148145
rand3,0.4506172839506173
majoritario,0.9135802469135802
minoritario,0.08641975308641975
pessimo,0.0
otimo,1.0
