,acc_score,f1_score
GaussianNB,0.7971014492753623,0.8333333333333333
KNeighborsClassifier(8),0.6183574879227053,0.5906735751295338
DecisionTreeClassifier(),0.8695652173913043,0.8831168831168832
RandomForestClassifier,0.8792270531400966,0.8878923766816144
SVM,0.6908212560386473,0.7730496453900709
MLPClassifier,0.8115942028985508,0.8296943231441049
