Metodo,Acuracia
GaussianNB,0.7967505241090147
BernoulliNB,0.783508036338225
KNeighborsClassifier(2),0.660482180293501
KNeighborsClassifier(3),0.7126135569531795
KNeighborsClassifier(5),0.7051362683438155
KNeighborsClassifier(8),0.6753319357092942
DecisionTreeClassifier(),0.8191125087351502
RandomForestClassifier(3_estimators),0.8025157232704402
RandomForestClassifier(5_estimators),0.8415793151642209
RandomForestClassifier,0.8955974842767296
SVM,0.6438155136268344
MLPClassifier,0.7703354297693921
rand1,0.5555555555555556
rand2,0.46859903381642515
rand3,0.5169082125603864
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
