Metodo,Acuracia
GaussianNB,0.8714285714285716
BernoulliNB,0.45958592132505177
KNeighborsClassifier(2),0.8394616977225674
KNeighborsClassifier(3),0.833768115942029
KNeighborsClassifier(5),0.8149482401656314
KNeighborsClassifier(8),0.8120496894409939
DecisionTreeClassifier(),0.9003105590062113
RandomForestClassifier(3_estimators),0.9205383022774327
RandomForestClassifier(5_estimators),0.9320289855072463
RandomForestClassifier,0.9609316770186336
SVM,0.7875362318840581
MLPClassifier,0.7880124223602484
rand1,0.5370370370370371
rand2,0.5308641975308642
rand3,0.4382716049382716
majoritario,0.9135802469135802
minoritario,0.08641975308641975
pessimo,0.0
otimo,1.0
