,acc_score,f1_score
GaussianNB,0.6,0.5833333333333334
KNeighborsClassifier(8),0.6571428571428571,0.4915254237288135
DecisionTreeClassifier(),0.7085714285714285,0.5321100917431192
RandomForestClassifier,0.7142857142857143,0.5
SVM,0.6228571428571429,0.5714285714285714
MLPClassifier,0.5942857142857143,0.5644171779141105
