Metodo,Acuracia
GaussianNB,0.8020265548567436
BernoulliNB,0.8096436058700209
KNeighborsClassifier(2),0.6250174703004892
KNeighborsClassifier(3),0.6736897274633125
KNeighborsClassifier(5),0.6754018169112508
KNeighborsClassifier(8),0.6773235499650594
DecisionTreeClassifier(),0.8415094339622641
RandomForestClassifier(3_estimators),0.8544374563242488
RandomForestClassifier(5_estimators),0.8580712788259959
RandomForestClassifier,0.8711390635918939
SVM,0.5877707896575821
MLPClassifier,0.755590496156534
rand1,0.4444444444444444
rand2,0.5507246376811594
rand3,0.45410628019323673
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
