,acc_score,f1_score
GaussianNB,0.7839506172839507,0.8717948717948719
KNeighborsClassifier(8),0.6975308641975309,0.8164794007490637
DecisionTreeClassifier(),0.8209876543209876,0.8967971530249111
RandomForestClassifier,0.8950617283950617,0.9419795221843003
SVM,0.6728395061728395,0.7854251012145749
MLPClassifier,0.6790123456790124,0.7952755905511811
