,acc_score,f1_score
GaussianNB,0.6171428571428571,0.5939393939393939
KNeighborsClassifier(8),0.6857142857142857,0.5454545454545454
DecisionTreeClassifier(),0.7085714285714285,0.5321100917431192
RandomForestClassifier,0.7542857142857143,0.5981308411214953
SVM,0.6342857142857142,0.5949367088607594
MLPClassifier,0.6514285714285715,0.5040650406504065
