Metodo,Acuracia
GaussianNB,0.6171428571428571
BernoulliNB,0.32
KNeighborsClassifier(2),0.6914285714285714
KNeighborsClassifier(3),0.6457142857142857
KNeighborsClassifier(5),0.6628571428571428
KNeighborsClassifier(8),0.6857142857142857
DecisionTreeClassifier(),0.7085714285714285
RandomForestClassifier(3_estimators),0.6914285714285714
RandomForestClassifier(5_estimators),0.7485714285714286
RandomForestClassifier,0.7542857142857143
SVM,0.6342857142857142
MLPClassifier,0.6514285714285715
rand1,0.4857142857142857
rand2,0.44571428571428573
rand3,0.56
majoritario,0.2857142857142857
minoritario,0.7142857142857143
pessimo,0.0
otimo,1.0
