Metodo,Acuracia
GaussianNB,0.6944184687317357
BernoulliNB,0.5430157802454706
KNeighborsClassifier(2),0.7817942723553476
KNeighborsClassifier(3),0.7508766803039159
KNeighborsClassifier(5),0.7457334891876095
KNeighborsClassifier(8),0.7422852133255406
DecisionTreeClassifier(),0.7543834015195792
RandomForestClassifier(3_estimators),0.7389246054938632
RandomForestClassifier(5_estimators),0.7631502045587376
RandomForestClassifier,0.8093804792518995
SVM,0.6685271770894213
MLPClassifier,0.7080070134424312
rand1,0.42857142857142855
rand2,0.56
rand3,0.4742857142857143
majoritario,0.2857142857142857
minoritario,0.7142857142857143
pessimo,0.0
otimo,1.0
