,acc_score,f1_score
GaussianNB,0.7729468599033816,0.8185328185328187
KNeighborsClassifier(8),0.6038647342995169,0.5858585858585859
DecisionTreeClassifier(),0.821256038647343,0.8398268398268398
RandomForestClassifier,0.8647342995169082,0.8782608695652175
SVM,0.6714975845410628,0.7687074829931972
MLPClassifier,0.7294685990338164,0.7358490566037736
