Metodo,Acuracia
GaussianNB,0.7816734693877551
BernoulliNB,0.789469387755102
KNeighborsClassifier(2),0.583265306122449
KNeighborsClassifier(3),0.6134693877551021
KNeighborsClassifier(5),0.6153877551020408
KNeighborsClassifier(8),0.6174693877551021
DecisionTreeClassifier(),0.8117142857142857
RandomForestClassifier(3_estimators),0.8416734693877551
RandomForestClassifier(5_estimators),0.8597142857142858
RandomForestClassifier,0.8657551020408162
SVM,0.621387755102041
MLPClassifier,0.7655102040816326
rand1,0.4444444444444444
rand2,0.5507246376811594
rand3,0.45410628019323673
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
