Metodo,Acuracia
GaussianNB,0.6718001168907072
BernoulliNB,0.5433372296902396
KNeighborsClassifier(2),0.7715078901227354
KNeighborsClassifier(3),0.7526008182349504
KNeighborsClassifier(5),0.7147866744593804
KNeighborsClassifier(8),0.6924021040327294
DecisionTreeClassifier(),0.7080070134424314
RandomForestClassifier(3_estimators),0.7578024547048509
RandomForestClassifier(5_estimators),0.7767095265926358
RandomForestClassifier,0.7990356516656926
SVM,0.6461133839859732
MLPClassifier,0.6665984804208065
rand1,0.4857142857142857
rand2,0.44571428571428573
rand3,0.56
majoritario,0.2857142857142857
minoritario,0.7142857142857143
pessimo,0.0
otimo,1.0
