,acc_score,f1_score
GaussianNB,0.6171428571428571,0.5939393939393939
KNeighborsClassifier(8),0.6628571428571428,0.47787610619469023
DecisionTreeClassifier(),0.64,0.4424778761061947
RandomForestClassifier,0.7028571428571428,0.48
SVM,0.6285714285714286,0.5751633986928105
MLPClassifier,0.6514285714285715,0.5960264900662252
