,acc_score,f1_score
GaussianNB,0.7874396135265701,0.8225806451612903
KNeighborsClassifier(8),0.6618357487922706,0.6728971962616822
DecisionTreeClassifier(),0.7777777777777778,0.7964601769911505
RandomForestClassifier,0.8647342995169082,0.8771929824561404
SVM,0.6618357487922706,0.7535211267605634
MLPClassifier,0.714975845410628,0.7489361702127659
