Metodo,Acuracia
GaussianNB,0.7815164220824597
BernoulliNB,0.796575821104123
KNeighborsClassifier(2),0.6363032844164919
KNeighborsClassifier(3),0.68298392732355
KNeighborsClassifier(5),0.6587351502445842
KNeighborsClassifier(8),0.6457023060796646
DecisionTreeClassifier(),0.8192872117400419
RandomForestClassifier(3_estimators),0.8655835080363381
RandomForestClassifier(5_estimators),0.8767295597484276
RandomForestClassifier,0.8804682040531098
SVM,0.6082110412299091
MLPClassifier,0.7872816212438855
rand1,0.4444444444444444
rand2,0.5507246376811594
rand3,0.45410628019323673
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
