,acc_score,f1_score
GaussianNB,0.6171428571428571,0.5838509316770186
KNeighborsClassifier(8),0.6057142857142858,0.42975206611570255
DecisionTreeClassifier(),0.6457142857142857,0.29545454545454547
RandomForestClassifier,0.68,0.391304347826087
SVM,0.5942857142857143,0.5419354838709678
MLPClassifier,0.64,0.5190839694656489
