,acc_score,f1_score
GaussianNB,0.782608695652174,0.8207171314741035
KNeighborsClassifier(8),0.6908212560386473,0.7037037037037037
DecisionTreeClassifier(),0.7874396135265701,0.8166666666666667
RandomForestClassifier,0.8647342995169082,0.8761061946902654
SVM,0.6618357487922706,0.7535211267605634
MLPClassifier,0.714975845410628,0.7489361702127659
