Metodo,Acuracia
GaussianNB,0.756734693877551
BernoulliNB,0.8208163265306123
KNeighborsClassifier(2),0.6415918367346939
KNeighborsClassifier(3),0.6459591836734694
KNeighborsClassifier(5),0.6682448979591836
KNeighborsClassifier(8),0.6157142857142857
DecisionTreeClassifier(),0.8007755102040818
RandomForestClassifier(3_estimators),0.8351836734693878
RandomForestClassifier(5_estimators),0.8412244897959184
RandomForestClassifier,0.8653469387755102
SVM,0.6239591836734694
MLPClassifier,0.7643265306122449
rand1,0.5265700483091788
rand2,0.4830917874396135
rand3,0.4830917874396135
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
