,acc_score,f1_score
GaussianNB,0.8209876543209876,0.8937728937728938
KNeighborsClassifier(8),0.6604938271604939,0.7843137254901961
DecisionTreeClassifier(),0.8765432098765432,0.9295774647887325
RandomForestClassifier,0.9012345679012346,0.9455782312925171
SVM,0.6666666666666666,0.7804878048780487
MLPClassifier,0.7777777777777778,0.8625954198473282
