Metodo,Acuracia
GaussianNB,0.8209876543209876
BernoulliNB,0.08641975308641975
KNeighborsClassifier(2),0.7098765432098766
KNeighborsClassifier(3),0.7654320987654321
KNeighborsClassifier(5),0.7222222222222222
KNeighborsClassifier(8),0.6604938271604939
DecisionTreeClassifier(),0.8765432098765432
RandomForestClassifier(3_estimators),0.8518518518518519
RandomForestClassifier(5_estimators),0.8765432098765432
RandomForestClassifier,0.9012345679012346
SVM,0.6666666666666666
MLPClassifier,0.7777777777777778
rand1,0.5370370370370371
rand2,0.5308641975308642
rand3,0.4382716049382716
majoritario,0.9135802469135802
minoritario,0.08641975308641975
pessimo,0.0
otimo,1.0
