Metodo,Acuracia
GaussianNB,0.7777777777777778
BernoulliNB,0.7584541062801933
KNeighborsClassifier(2),0.6328502415458938
KNeighborsClassifier(3),0.6521739130434783
KNeighborsClassifier(5),0.6473429951690821
KNeighborsClassifier(8),0.6570048309178744
DecisionTreeClassifier(),0.7971014492753623
RandomForestClassifier(3_estimators),0.8502415458937198
RandomForestClassifier(5_estimators),0.8695652173913043
RandomForestClassifier,0.8454106280193237
SVM,0.642512077294686
MLPClassifier,0.7053140096618358
rand1,0.5555555555555556
rand2,0.46859903381642515
rand3,0.5169082125603864
majoritario,0.5555555555555556
minoritario,0.4444444444444444
pessimo,0.0
otimo,1.0
